"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "01fb9084696d18177de7c6e83bd82fe6" 51 "chemoheterotrophy" 9030 "Lactococcus"
"11" "01fb9084696d18177de7c6e83bd82fe6" 52 "fermentation" 9030 "Lactococcus"
"151" "2819c34f76dce4eed3d8b233545938d6" 1181 "aerobic_chemoheterotrophy" 105 "Nonlabens"
"161" "2819c34f76dce4eed3d8b233545938d6" 1182 "chemoheterotrophy" 105 "Nonlabens"
"301" "2af475aa56b8768bc39bb95e878732af" 1264 "aerobic_chemoheterotrophy" 3810 "Nonlabens"
"306" "2af475aa56b8768bc39bb95e878732af" 1265 "chemoheterotrophy" 3810 "Nonlabens"
"451" "7c741dcf627f6d0e128fd32c9a5ffa90" 3612 "aerobic_chemoheterotrophy" 4163 "Nonlabens"
"461" "7c741dcf627f6d0e128fd32c9a5ffa90" 3613 "chemoheterotrophy" 4163 "Nonlabens"
"601" "7d9c2ea7c510c4e4de9ef7e170d2c740" 3639 "aerobic_chemoheterotrophy" 5045 "Nonlabens"
"606" "7d9c2ea7c510c4e4de9ef7e170d2c740" 3640 "chemoheterotrophy" 5045 "Nonlabens"
"751" "eaa57f77edaae985a5784f41ece4ce33" 6962 "chemoheterotrophy" 21 "Lactococcus"
"756" "eaa57f77edaae985a5784f41ece4ce33" 6963 "fermentation" 21 "Lactococcus"
