"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "008ae85e3b9c482cb510dcf3e3de02ac" 13 "fermentation" 4821 "Bifidobacterium"
"8" "008ae85e3b9c482cb510dcf3e3de02ac" 14 "human_associated" 4821 "Bifidobacterium"
"15" "008ae85e3b9c482cb510dcf3e3de02ac" 12 "chemoheterotrophy" 4821 "Bifidobacterium"
"36" "008ae85e3b9c482cb510dcf3e3de02ac" 11 "animal_parasites_or_symbionts" 4821 "Bifidobacterium"
"127" "008ae85e3b9c482cb510dcf3e3de02ac" 15 "human_gut" 4821 "Bifidobacterium"
"246" "008ae85e3b9c482cb510dcf3e3de02ac" 16 "mammal_gut" 4821 "Bifidobacterium"
"1177" "00a4271cea34630dfc5c1ba1d6ed1c87" 23 "mammal_gut" 8376 "Oscillospira"
"1373" "00bd40d5ee6261285127d090caef33e3" 24 "mammal_gut" 9797 "Oscillospira"
"1569" "01224e8dc7a7b7ecd999c7c5703b5594" 31 "chemoheterotrophy" 1686 "Barnesiella"
"1576" "01224e8dc7a7b7ecd999c7c5703b5594" 32 "fermentation" 1686 "Barnesiella"
"1961" "013af94ad9b119c3ef3d66db7033f242" 36 "chemoheterotrophy" 9006 "Lysobacter"
"1968" "013af94ad9b119c3ef3d66db7033f242" 37 "chitinolysis" 9006 "Lysobacter"
"2353" "025528471cca12e9adccf268bb830b2a" 66 "respiration_of_sulfur_compounds" 5092 "Desulfovibrio"
"2360" "025528471cca12e9adccf268bb830b2a" 67 "sulfate_respiration" 5092 "Desulfovibrio"
"2745" "026335c965ac0c7e47f54a5182f77f38" 71 "chemoheterotrophy" 3915 "Bifidobacterium"
"2759" "026335c965ac0c7e47f54a5182f77f38" 72 "fermentation" 3915 "Bifidobacterium"
"2766" "026335c965ac0c7e47f54a5182f77f38" 73 "human_associated" 3915 "Bifidobacterium"
"2773" "026335c965ac0c7e47f54a5182f77f38" 74 "human_gut" 3915 "Bifidobacterium"
