"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "027707b1c1d153fa7f2665fa69263977" 81 "aerobic_chemoheterotrophy" 700 "Gluconacetobacter"
"6" "027707b1c1d153fa7f2665fa69263977" 82 "chemoheterotrophy" 700 "Gluconacetobacter"
"151" "190909d1f832c27fb944360b815b04b2" 729 "chemoheterotrophy" 4976 "Gluconacetobacter"
"156" "190909d1f832c27fb944360b815b04b2" 728 "aerobic_chemoheterotrophy" 4976 "Gluconacetobacter"
"301" "9d0a81badaac6948b48b2a7f6e149c3e" 4693 "chemoheterotrophy" 1375 "Gluconacetobacter"
"311" "9d0a81badaac6948b48b2a7f6e149c3e" 4692 "aerobic_chemoheterotrophy" 1375 "Gluconacetobacter"
"451" "a47207ea1aff56ecb3d903152e45ed41" 4902 "chemoheterotrophy" 1229 "Gluconacetobacter"
"456" "a47207ea1aff56ecb3d903152e45ed41" 4901 "aerobic_chemoheterotrophy" 1229 "Gluconacetobacter"
"601" "bac96f99b900d1576d433232ac759297" 5556 "chemoheterotrophy" 6532 "Gluconacetobacter"
"611" "bac96f99b900d1576d433232ac759297" 5555 "aerobic_chemoheterotrophy" 6532 "Gluconacetobacter"
"751" "d1d063e50cefc08746e9f8489ab28032" 6232 "chemoheterotrophy" 1042 "Gluconacetobacter"
"766" "d1d063e50cefc08746e9f8489ab28032" 6231 "aerobic_chemoheterotrophy" 1042 "Gluconacetobacter"
"901" "f45d73e462521191ba8b967e8f208955" 7221 "aerobic_chemoheterotrophy" 7708 "Gluconacetobacter"
"906" "f45d73e462521191ba8b967e8f208955" 7222 "chemoheterotrophy" 7708 "Gluconacetobacter"
