"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "0090c0de7fe5b3e72943aacfcc16f2f0" 21 "chemoheterotrophy" 4648 "Streptococcus"
"11" "0090c0de7fe5b3e72943aacfcc16f2f0" 22 "fermentation" 4648 "Streptococcus"
"941" "01fb9084696d18177de7c6e83bd82fe6" 51 "chemoheterotrophy" 9030 "Lactococcus"
"971" "01fb9084696d18177de7c6e83bd82fe6" 52 "fermentation" 9030 "Lactococcus"
"1881" "020910b74fa218c671bcd0da184e833b" 60 "aerobic_chemoheterotrophy" 10234 "Pedobacter"
"1921" "020910b74fa218c671bcd0da184e833b" 61 "chemoheterotrophy" 10234 "Pedobacter"
"2821" "0259782a3c4331cc14dbb2855554a2c8" 68 "aerobic_chemoheterotrophy" 5316 "Elizabethkingia"
"2841" "0259782a3c4331cc14dbb2855554a2c8" 69 "chemoheterotrophy" 5316 "Elizabethkingia"
"3761" "02d920ae74c01901252ac129ce556fe9" 96 "aerobic_chemoheterotrophy" 1280 "Acinetobacter"
"3771" "02d920ae74c01901252ac129ce556fe9" 97 "aromatic_compound_degradation" 1280 "Acinetobacter"
"3791" "02d920ae74c01901252ac129ce556fe9" 98 "chemoheterotrophy" 1280 "Acinetobacter"
"5171" "0339ef0314f92ad0e79130b87c63c9fa" 122 "chemoheterotrophy" 1434 "Elizabethkingia"
"5191" "0339ef0314f92ad0e79130b87c63c9fa" 121 "aerobic_chemoheterotrophy" 1434 "Elizabethkingia"
"6111" "033e29773320148b3c672d245c5f1a26" 123 "aerobic_chemoheterotrophy" 2576 "Acinetobacter"
"6121" "033e29773320148b3c672d245c5f1a26" 124 "aromatic_compound_degradation" 2576 "Acinetobacter"
"6131" "033e29773320148b3c672d245c5f1a26" 125 "chemoheterotrophy" 2576 "Acinetobacter"
"7521" "044e4d9a2cef568052beb370f515407a" 180 "chemoheterotrophy" 8087 "Alkanindiges"
"7541" "044e4d9a2cef568052beb370f515407a" 179 "aliphatic_non_methane_hydrocarbon_degradation" 8087 "Alkanindiges"
"7581" "044e4d9a2cef568052beb370f515407a" 181 "hydrocarbon_degradation" 8087 "Alkanindiges"
"8931" "05e4af338300f3938f3f8c23d1a998cb" 212 "aliphatic_non_methane_hydrocarbon_degradation" 352 "Alkanindiges"
"8961" "05e4af338300f3938f3f8c23d1a998cb" 214 "hydrocarbon_degradation" 352 "Alkanindiges"
"9011" "05e4af338300f3938f3f8c23d1a998cb" 213 "chemoheterotrophy" 352 "Alkanindiges"
"10341" "05f7c9b56186c9d6956a3424b18f417a" 216 "chemoheterotrophy" 40 "Streptococcus"
"10351" "05f7c9b56186c9d6956a3424b18f417a" 217 "fermentation" 40 "Streptococcus"
"10361" "05f7c9b56186c9d6956a3424b18f417a" 219 "human_pathogens_all" 40 "Streptococcus"
"10381" "05f7c9b56186c9d6956a3424b18f417a" 220 "human_pathogens_meningitis" 40 "Streptococcus"
"10411" "05f7c9b56186c9d6956a3424b18f417a" 218 "human_associated" 40 "Streptococcus"
"10531" "05f7c9b56186c9d6956a3424b18f417a" 215 "animal_parasites_or_symbionts" 40 "Streptococcus"
"10571" "05f7c9b56186c9d6956a3424b18f417a" 221 "human_pathogens_septicemia" 40 "Streptococcus"
"13631" "063210978c72f49eb037b1a00ac43a70" 224 "aerobic_chemoheterotrophy" 1389 "Elizabethkingia"
"13651" "063210978c72f49eb037b1a00ac43a70" 225 "chemoheterotrophy" 1389 "Elizabethkingia"
"14571" "06c0d5e5ce79db7d32583cf3f8f71d5f" 236 "aerobic_chemoheterotrophy" 10399 "Pedobacter"
"14601" "06c0d5e5ce79db7d32583cf3f8f71d5f" 237 "chemoheterotrophy" 10399 "Pedobacter"
"15511" "074d0fbeda2fa2baf9b77fdba9404720" 255 "animal_parasites_or_symbionts" 1316 "Streptococcus"
"15521" "074d0fbeda2fa2baf9b77fdba9404720" 256 "chemoheterotrophy" 1316 "Streptococcus"
"15621" "074d0fbeda2fa2baf9b77fdba9404720" 258 "human_associated" 1316 "Streptococcus"
"15631" "074d0fbeda2fa2baf9b77fdba9404720" 259 "human_pathogens_all" 1316 "Streptococcus"
"15651" "074d0fbeda2fa2baf9b77fdba9404720" 257 "fermentation" 1316 "Streptococcus"
"15661" "074d0fbeda2fa2baf9b77fdba9404720" 260 "human_pathogens_meningitis" 1316 "Streptococcus"
"15711" "074d0fbeda2fa2baf9b77fdba9404720" 261 "human_pathogens_septicemia" 1316 "Streptococcus"
"18801" "08ba7e64f25accf552eeb1563de30521" 312 "human_pathogens_meningitis" 2430 "Streptococcus"
"18811" "08ba7e64f25accf552eeb1563de30521" 309 "fermentation" 2430 "Streptococcus"
"18821" "08ba7e64f25accf552eeb1563de30521" 313 "human_pathogens_septicemia" 2430 "Streptococcus"
"18831" "08ba7e64f25accf552eeb1563de30521" 310 "human_associated" 2430 "Streptococcus"
