"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "0bf7aa95a4ac0ca5cfe1e5ea44e50de4" 403 "aerobic_chemoheterotrophy" 8151 "Novosphingobium"
"16" "0bf7aa95a4ac0ca5cfe1e5ea44e50de4" 404 "chemoheterotrophy" 8151 "Novosphingobium"
"151" "1b0deba834ec6b99801283227809869d" 779 "aerobic_chemoheterotrophy" 7718 "Novosphingobium"
"161" "1b0deba834ec6b99801283227809869d" 780 "chemoheterotrophy" 7718 "Novosphingobium"
"301" "1f56f7176c06e77b62f165444e52dc53" 917 "chemoheterotrophy" 8261 "Novosphingobium"
"306" "1f56f7176c06e77b62f165444e52dc53" 916 "aerobic_chemoheterotrophy" 8261 "Novosphingobium"
"451" "201e9a1bf558a6cfc4d8d3d5bfa61b14" 945 "aerobic_chemoheterotrophy" 7188 "Novosphingobium"
"471" "201e9a1bf558a6cfc4d8d3d5bfa61b14" 946 "chemoheterotrophy" 7188 "Novosphingobium"
"601" "45f244aa12c48ec1bbc4da3954a1091f" 2027 "aerobic_chemoheterotrophy" 8340 "Novosphingobium"
"611" "45f244aa12c48ec1bbc4da3954a1091f" 2028 "chemoheterotrophy" 8340 "Novosphingobium"
"751" "633292b2cffdd201e1da5c0efe2773a8" 2870 "aerobic_chemoheterotrophy" 2867 "Novosphingobium"
"771" "633292b2cffdd201e1da5c0efe2773a8" 2871 "chemoheterotrophy" 2867 "Novosphingobium"
"901" "64bb7aae9984973a924fbcadf717f887" 2901 "aerobic_chemoheterotrophy" 7782 "Novosphingobium"
"906" "64bb7aae9984973a924fbcadf717f887" 2902 "chemoheterotrophy" 7782 "Novosphingobium"
"1051" "6bb46b6787c272ce749c2d25ba2bf67c" 3118 "aerobic_chemoheterotrophy" 9134 "Novosphingobium"
"1071" "6bb46b6787c272ce749c2d25ba2bf67c" 3119 "chemoheterotrophy" 9134 "Novosphingobium"
"1201" "6fcf41c0b319ccb442a8854714e3c1a7" 3238 "aerobic_chemoheterotrophy" 1161 "Novosphingobium"
"1206" "6fcf41c0b319ccb442a8854714e3c1a7" 3239 "chemoheterotrophy" 1161 "Novosphingobium"
"1351" "7e27022db87ef708df5b4fce0c542f70" 3670 "aerobic_chemoheterotrophy" 2791 "Novosphingobium"
"1356" "7e27022db87ef708df5b4fce0c542f70" 3671 "chemoheterotrophy" 2791 "Novosphingobium"
"1501" "860830526c629c83e7e613b213cba200" 3899 "chemoheterotrophy" 3645 "Novosphingobium"
"1506" "860830526c629c83e7e613b213cba200" 3898 "aerobic_chemoheterotrophy" 3645 "Novosphingobium"
"1651" "8bebe06f87440baa5e78b2c42567f83e" 4136 "chemoheterotrophy" 5906 "Novosphingobium"
"1661" "8bebe06f87440baa5e78b2c42567f83e" 4135 "aerobic_chemoheterotrophy" 5906 "Novosphingobium"
"1801" "8efc1de13e76d72f574e79e51af8fca3" 4227 "aerobic_chemoheterotrophy" 7626 "Novosphingobium"
"1831" "8efc1de13e76d72f574e79e51af8fca3" 4228 "chemoheterotrophy" 7626 "Novosphingobium"
"1951" "9c68c70bb4eb536900e141fa099302f4" 4679 "aerobic_chemoheterotrophy" 2749 "Novosphingobium"
"1961" "9c68c70bb4eb536900e141fa099302f4" 4680 "chemoheterotrophy" 2749 "Novosphingobium"
"2101" "9f64a9926415224210c9273d3368ca5b" 4755 "aerobic_chemoheterotrophy" 1287 "Novosphingobium"
"2121" "9f64a9926415224210c9273d3368ca5b" 4756 "chemoheterotrophy" 1287 "Novosphingobium"
"2251" "a1cf3549068476bec74d4e6a18ba1396" 4815 "chemoheterotrophy" 3717 "Novosphingobium"
"2256" "a1cf3549068476bec74d4e6a18ba1396" 4814 "aerobic_chemoheterotrophy" 3717 "Novosphingobium"
"2401" "a317ff84301e75df44e9fb1bc37d90af" 4847 "aerobic_chemoheterotrophy" 3578 "Novosphingobium"
"2411" "a317ff84301e75df44e9fb1bc37d90af" 4848 "chemoheterotrophy" 3578 "Novosphingobium"
"2551" "b22922b1990ed8b73c257ae1368d9b21" 5270 "chemoheterotrophy" 3833 "Novosphingobium"
