"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "000adad1d734252c8f9cfe4f7cf65952" 1 "nitrate_reduction" 4456 "Corynebacterium"
"7" "000adad1d734252c8f9cfe4f7cf65952" 2 "ureolysis" 4456 "Corynebacterium"
"37" "023fef4950ec419bb65c2ce5081eb41d" 65 "ureolysis" 6551 "Corynebacterium"
"40" "023fef4950ec419bb65c2ce5081eb41d" 64 "nitrate_reduction" 6551 "Corynebacterium"
"73" "0c416bb1ef62f13288e440253605f1f6" 414 "aerobic_chemoheterotrophy" 2865 "Brevibacterium"
"76" "0c416bb1ef62f13288e440253605f1f6" 415 "chemoheterotrophy" 2865 "Brevibacterium"
"109" "0ca6e319ee4e21dacb603bd3b0031bfc" 423 "nitrate_reduction" 443 "Corynebacterium"
"115" "0ca6e319ee4e21dacb603bd3b0031bfc" 424 "ureolysis" 443 "Corynebacterium"
"145" "110f17d8d8d5aac6bd29054ae11ff491" 529 "chemoheterotrophy" 731 "Pediococcus"
"151" "110f17d8d8d5aac6bd29054ae11ff491" 530 "fermentation" 731 "Pediococcus"
"181" "162efe54895885f3c8d51156f4fad0a2" 658 "chemoheterotrophy" 6483 "Corynebacterium"
"184" "162efe54895885f3c8d51156f4fad0a2" 659 "fermentation" 6483 "Corynebacterium"
"217" "167545fd124144bd6981dc542e81530d" 673 "ureolysis" 1068 "Corynebacterium"
"220" "167545fd124144bd6981dc542e81530d" 672 "nitrate_reduction" 1068 "Corynebacterium"
"253" "17d3591d62dd3017c724250f720cb4fb" 702 "animal_parasites_or_symbionts" 4735 "Corynebacterium"
"256" "17d3591d62dd3017c724250f720cb4fb" 703 "human_associated" 4735 "Corynebacterium"
"265" "17d3591d62dd3017c724250f720cb4fb" 704 "human_pathogens_all" 4735 "Corynebacterium"
"307" "1bc6c2246ae1db4f5a4ef21fa14b08b4" 799 "animal_parasites_or_symbionts" 789 "Campylobacter"
"325" "1dc9cb3f556b8ea3f1b2ec2649b66513" 865 "chemoheterotrophy" 1486 "Corynebacterium"
