"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "4e6efaa0341508bcc14d931999478def" 2242 "aerobic_chemoheterotrophy" 504 "Xanthobacter"
"7" "4e6efaa0341508bcc14d931999478def" 2244 "dark_hydrogen_oxidation" 504 "Xanthobacter"
"10" "4e6efaa0341508bcc14d931999478def" 2243 "chemoheterotrophy" 504 "Xanthobacter"
"34" "4e6efaa0341508bcc14d931999478def" 2245 "nitrogen_fixation" 504 "Xanthobacter"
"73" "80d2f9fa4515094cccdd29aecc6ec5cd" 3749 "animal_parasites_or_symbionts" 217 "Kerstersia"
"76" "80d2f9fa4515094cccdd29aecc6ec5cd" 3750 "human_associated" 217 "Kerstersia"
"79" "80d2f9fa4515094cccdd29aecc6ec5cd" 3751 "human_pathogens_all" 217 "Kerstersia"
"127" "9904aff360af850305325b5bf51b5bda" 4570 "animal_parasites_or_symbionts" 10798 "Kerstersia"
"136" "9904aff360af850305325b5bf51b5bda" 4571 "human_associated" 10798 "Kerstersia"
"139" "9904aff360af850305325b5bf51b5bda" 4572 "human_pathogens_all" 10798 "Kerstersia"
"181" "9dadc5462cb2a1b42b86ad5076915550" 4721 "chemoheterotrophy" 5175 "Dysgonomonas"
"184" "9dadc5462cb2a1b42b86ad5076915550" 4722 "fermentation" 5175 "Dysgonomonas"
"217" "af3316c020d4c3390c11c84d510dd9eb" 5199 "chemoheterotrophy" 404 "Dysgonomonas"
"220" "af3316c020d4c3390c11c84d510dd9eb" 5200 "fermentation" 404 "Dysgonomonas"
"253" "bea39e213f26fb21ebaca24f006a4342" 5663 "animal_parasites_or_symbionts" 9327 "Kerstersia"
"262" "bea39e213f26fb21ebaca24f006a4342" 5664 "human_associated" 9327 "Kerstersia"
"268" "bea39e213f26fb21ebaca24f006a4342" 5665 "human_pathogens_all" 9327 "Kerstersia"
"307" "f823e19109b0b3e52b569a06167f6d7b" 7313 "chemoheterotrophy" 4605 "Dysgonomonas"
"319" "f823e19109b0b3e52b569a06167f6d7b" 7314 "fermentation" 4605 "Dysgonomonas"
