"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "011ef840ea33464424281311afbf24cc" 30 "chemoheterotrophy" 4403 "Helcobacillus"
"13" "011ef840ea33464424281311afbf24cc" 29 "aerobic_chemoheterotrophy" 4403 "Helcobacillus"
"81" "01329d274b3419a6f0da6ccdc67cada3" 33 "aerobic_chemoheterotrophy" 6508 "Ornithinimicrobium"
"85" "01329d274b3419a6f0da6ccdc67cada3" 34 "chemoheterotrophy" 6508 "Ornithinimicrobium"
"161" "013af94ad9b119c3ef3d66db7033f242" 36 "chemoheterotrophy" 9006 "Lysobacter"
"169" "013af94ad9b119c3ef3d66db7033f242" 37 "chitinolysis" 9006 "Lysobacter"
"241" "01f3a45224fb135356420ae3262a09d4" 50 "chemoheterotrophy" 1738 "Helcobacillus"
"245" "01f3a45224fb135356420ae3262a09d4" 49 "aerobic_chemoheterotrophy" 1738 "Helcobacillus"
"321" "02a91098be73cbd2112bffc70d971db6" 88 "animal_parasites_or_symbionts" 2277 "Prevotella"
"396" "02d920ae74c01901252ac129ce556fe9" 96 "aerobic_chemoheterotrophy" 1280 "Acinetobacter"
"400" "02d920ae74c01901252ac129ce556fe9" 97 "aromatic_compound_degradation" 1280 "Acinetobacter"
"404" "02d920ae74c01901252ac129ce556fe9" 98 "chemoheterotrophy" 1280 "Acinetobacter"
"516" "033e29773320148b3c672d245c5f1a26" 123 "aerobic_chemoheterotrophy" 2576 "Acinetobacter"
"524" "033e29773320148b3c672d245c5f1a26" 124 "aromatic_compound_degradation" 2576 "Acinetobacter"
"528" "033e29773320148b3c672d245c5f1a26" 125 "chemoheterotrophy" 2576 "Acinetobacter"
"636" "0426fcdeaa083aa360f1542e9e1fdc92" 178 "animal_parasites_or_symbionts" 7954 "Prevotella"
"711" "04da1c4f00f0698e1e47199f09c4cb45" 185 "chemoheterotrophy" 5527 "Prevotella"
"716" "04da1c4f00f0698e1e47199f09c4cb45" 186 "fermentation" 5527 "Prevotella"
"721" "04da1c4f00f0698e1e47199f09c4cb45" 184 "animal_parasites_or_symbionts" 5527 "Prevotella"
"936" "05723d6a69bd485e9140d3e12cc36b3a" 202 "animal_parasites_or_symbionts" 5529 "Prevotella"
"1011" "0599895b8c30da6c79096806f5cd921a" 203 "animal_parasites_or_symbionts" 7607 "Prevotella"
"1086" "07e28b847092b72b11f90a46392fe908" 276 "chemoheterotrophy" 10539 "Nocardioides"
"1090" "07e28b847092b72b11f90a46392fe908" 275 "aromatic_compound_degradation" 10539 "Nocardioides"
"1094" "07e28b847092b72b11f90a46392fe908" 274 "aerobic_chemoheterotrophy" 10539 "Nocardioides"
"1114" "07e28b847092b72b11f90a46392fe908" 277 "nitrate_reduction" 10539 "Nocardioides"
"1246" "08a83349e39e2b2e858cc1d26e722efb" 304 "aerobic_chemoheterotrophy" 3714 "Dietzia"
"1270" "08a83349e39e2b2e858cc1d26e722efb" 305 "chemoheterotrophy" 3714 "Dietzia"
"1326" "0b311fd10d1a4071f1c20a67adaa55ac" 391 "animal_parasites_or_symbionts" 290 "Prevotella"
"1401" "0b7518e9cb7205e3bac03d976f79d4d6" 392 "aerobic_chemoheterotrophy" 7246 "Acinetobacter"
"1405" "0b7518e9cb7205e3bac03d976f79d4d6" 394 "chemoheterotrophy" 7246 "Acinetobacter"
"1413" "0b7518e9cb7205e3bac03d976f79d4d6" 393 "aromatic_compound_degradation" 7246 "Acinetobacter"
"1521" "0b9c61ef25ed68e765920790e20ffd13" 396 "chemoheterotrophy" 5898 "Prevotella"
"1531" "0b9c61ef25ed68e765920790e20ffd13" 398 "xylanolysis" 5898 "Prevotella"
"1536" "0b9c61ef25ed68e765920790e20ffd13" 395 "animal_parasites_or_symbionts" 5898 "Prevotella"
"1546" "0b9c61ef25ed68e765920790e20ffd13" 397 "fermentation" 5898 "Prevotella"
"1821" "0c0a098c22b367fd29122243aec5f4a3" 405 "animal_parasites_or_symbionts" 5582 "Prevotella"
"1826" "0c0a098c22b367fd29122243aec5f4a3" 406 "chemoheterotrophy" 5582 "Prevotella"
"1841" "0c0a098c22b367fd29122243aec5f4a3" 407 "fermentation" 5582 "Prevotella"
"1861" "0c0a098c22b367fd29122243aec5f4a3" 408 "xylanolysis" 5582 "Prevotella"
"2121" "0c1cccbb489c892471d6eb3a53e17622" 409 "aerobic_chemoheterotrophy" 4624 "Acinetobacter"
"2125" "0c1cccbb489c892471d6eb3a53e17622" 410 "aromatic_compound_degradation" 4624 "Acinetobacter"
"2145" "0c1cccbb489c892471d6eb3a53e17622" 411 "chemoheterotrophy" 4624 "Acinetobacter"
"2241" "0c5318cc5b61aa356a922215111442a1" 420 "chemoheterotrophy" 4804 "Nocardioides"
"2245" "0c5318cc5b61aa356a922215111442a1" 418 "aerobic_chemoheterotrophy" 4804 "Nocardioides"
"2253" "0c5318cc5b61aa356a922215111442a1" 419 "aromatic_compound_degradation" 4804 "Nocardioides"
"2361" "0d45240b8343769fdd34cfe01f0996f0" 431 "aerobic_chemoheterotrophy" 8659 "Porphyrobacter"
"2365" "0d45240b8343769fdd34cfe01f0996f0" 432 "chemoheterotrophy" 8659 "Porphyrobacter"
"2441" "0eaa240ff8d0cfd34df58c3a1cf86d8e" 460 "chitinolysis" 10372 "Lysobacter"
"2445" "0eaa240ff8d0cfd34df58c3a1cf86d8e" 459 "chemoheterotrophy" 10372 "Lysobacter"
"2521" "0ec6cc49748fca58689b2a9ef5f3ed16" 461 "chemoheterotrophy" 10866 "Lysobacter"
"2525" "0ec6cc49748fca58689b2a9ef5f3ed16" 462 "chitinolysis" 10866 "Lysobacter"
"2601" "0ec7f3aadb7fbf4c316eb14c54ad2c93" 463 "aerobic_chemoheterotrophy" 289 "Acinetobacter"
"2605" "0ec7f3aadb7fbf4c316eb14c54ad2c93" 464 "aromatic_compound_degradation" 289 "Acinetobacter"
"2617" "0ec7f3aadb7fbf4c316eb14c54ad2c93" 465 "chemoheterotrophy" 289 "Acinetobacter"
"2721" "0eef3310f445c5a9157f2af5cef7f31c" 474 "chemoheterotrophy" 4934 "Acinetobacter"
"2729" "0eef3310f445c5a9157f2af5cef7f31c" 472 "aerobic_chemoheterotrophy" 4934 "Acinetobacter"
"2733" "0eef3310f445c5a9157f2af5cef7f31c" 473 "aromatic_compound_degradation" 4934 "Acinetobacter"
"2841" "0f0404ff14808a9391b351faa9ba691c" 475 "aerobic_chemoheterotrophy" 6737 "Nocardioides"
"2845" "0f0404ff14808a9391b351faa9ba691c" 476 "aromatic_compound_degradation" 6737 "Nocardioides"
"2861" "0f0404ff14808a9391b351faa9ba691c" 477 "chemoheterotrophy" 6737 "Nocardioides"
"2961" "0fd749be73cb787e08103c1066f49b15" 493 "chitinolysis" 2279 "Lysobacter"
"2965" "0fd749be73cb787e08103c1066f49b15" 492 "chemoheterotrophy" 2279 "Lysobacter"
"3041" "1074f1de31a9e5b40bba1b48a04d2a0c" 509 "chemoheterotrophy" 285 "Ornithinimicrobium"
"3049" "1074f1de31a9e5b40bba1b48a04d2a0c" 508 "aerobic_chemoheterotrophy" 285 "Ornithinimicrobium"
"3121" "107f691f9ab334c2f54aa68c86f926e4" 510 "chemoheterotrophy" 6377 "Lysobacter"
"3129" "107f691f9ab334c2f54aa68c86f926e4" 511 "chitinolysis" 6377 "Lysobacter"
"3201" "13c1dc3da2ab678bb67e738463291f41" 582 "nitrate_reduction" 3322 "Ornithinimicrobium"
"3205" "13c1dc3da2ab678bb67e738463291f41" 581 "chemoheterotrophy" 3322 "Ornithinimicrobium"
"3213" "13c1dc3da2ab678bb67e738463291f41" 580 "aerobic_chemoheterotrophy" 3322 "Ornithinimicrobium"
"3321" "140126382a84356c4039b967c1d4f974" 591 "chemoheterotrophy" 3388 "Dietzia"
"3337" "140126382a84356c4039b967c1d4f974" 590 "aerobic_chemoheterotrophy" 3388 "Dietzia"
"3401" "150228e50f37207471b2570567ca623c" 613 "aerobic_chemoheterotrophy" 296 "Helcobacillus"
"3413" "150228e50f37207471b2570567ca623c" 614 "chemoheterotrophy" 296 "Helcobacillus"
