"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "008ae85e3b9c482cb510dcf3e3de02ac" 14 "human_associated" 4821 "Bifidobacterium"
"3" "008ae85e3b9c482cb510dcf3e3de02ac" 13 "fermentation" 4821 "Bifidobacterium"
"4" "008ae85e3b9c482cb510dcf3e3de02ac" 16 "mammal_gut" 4821 "Bifidobacterium"
"5" "008ae85e3b9c482cb510dcf3e3de02ac" 15 "human_gut" 4821 "Bifidobacterium"
"8" "008ae85e3b9c482cb510dcf3e3de02ac" 11 "animal_parasites_or_symbionts" 4821 "Bifidobacterium"
"12" "008ae85e3b9c482cb510dcf3e3de02ac" 12 "chemoheterotrophy" 4821 "Bifidobacterium"
"43" "00e622aa58baf5155eca62d0a37e1b44" 25 "chemoheterotrophy" 2782 "Lactobacillus"
"49" "00e622aa58baf5155eca62d0a37e1b44" 26 "fermentation" 2782 "Lactobacillus"
"295" "01224e8dc7a7b7ecd999c7c5703b5594" 32 "fermentation" 1686 "Barnesiella"
"298" "01224e8dc7a7b7ecd999c7c5703b5594" 31 "chemoheterotrophy" 1686 "Barnesiella"
"309" "026335c965ac0c7e47f54a5182f77f38" 72 "fermentation" 3915 "Bifidobacterium"
"310" "026335c965ac0c7e47f54a5182f77f38" 73 "human_associated" 3915 "Bifidobacterium"
"311" "026335c965ac0c7e47f54a5182f77f38" 74 "human_gut" 3915 "Bifidobacterium"
"312" "026335c965ac0c7e47f54a5182f77f38" 71 "chemoheterotrophy" 3915 "Bifidobacterium"
"316" "026335c965ac0c7e47f54a5182f77f38" 75 "mammal_gut" 3915 "Bifidobacterium"
"321" "026335c965ac0c7e47f54a5182f77f38" 70 "animal_parasites_or_symbionts" 3915 "Bifidobacterium"
"351" "026fd7611ae2c3884517a42be3f9dab4" 80 "ureolysis" 4368 "Staphylococcus"
"352" "026fd7611ae2c3884517a42be3f9dab4" 79 "nitrate_reduction" 4368 "Staphylococcus"
"355" "026fd7611ae2c3884517a42be3f9dab4" 77 "human_associated" 4368 "Staphylococcus"
"356" "026fd7611ae2c3884517a42be3f9dab4" 78 "human_pathogens_all" 4368 "Staphylococcus"
"358" "026fd7611ae2c3884517a42be3f9dab4" 76 "animal_parasites_or_symbionts" 4368 "Staphylococcus"
"386" "02da7bf1acdd4bc17b8d959b758107a9" 99 "animal_parasites_or_symbionts" 1648 "Bifidobacterium"
"387" "02da7bf1acdd4bc17b8d959b758107a9" 100 "chemoheterotrophy" 1648 "Bifidobacterium"
"388" "02da7bf1acdd4bc17b8d959b758107a9" 101 "fermentation" 1648 "Bifidobacterium"
"389" "02da7bf1acdd4bc17b8d959b758107a9" 102 "human_associated" 1648 "Bifidobacterium"
