"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "2281ca97557ef5d7dfe9ce40815248a8" 1007 "aerobic_chemoheterotrophy" 148 "Micrococcus"
"4" "2281ca97557ef5d7dfe9ce40815248a8" 1008 "chemoheterotrophy" 148 "Micrococcus"
"37" "242540a06df9279692e37ae13bb27195" 1062 "aerobic_chemoheterotrophy" 7058 "Micrococcus"
"40" "242540a06df9279692e37ae13bb27195" 1063 "chemoheterotrophy" 7058 "Micrococcus"
"73" "2f33541f947ac02ce8fbe1bfdd56c20b" 1366 "aerobic_chemoheterotrophy" 1560 "Micrococcus"
"82" "2f33541f947ac02ce8fbe1bfdd56c20b" 1367 "chemoheterotrophy" 1560 "Micrococcus"
"109" "35a1924a6abe7d619df222ef2f691c97" 1603 "aerobic_chemoheterotrophy" 2584 "Micrococcus"
"124" "35a1924a6abe7d619df222ef2f691c97" 1604 "chemoheterotrophy" 2584 "Micrococcus"
"145" "4897c1da6c1881c125689aa061a3e509" 2088 "aerobic_chemoheterotrophy" 2866 "Micrococcus"
"157" "4897c1da6c1881c125689aa061a3e509" 2089 "chemoheterotrophy" 2866 "Micrococcus"
"181" "4bc386c355c91e393c11f0f4430c8663" 2173 "aerobic_chemoheterotrophy" 6184 "Micrococcus"
"184" "4bc386c355c91e393c11f0f4430c8663" 2174 "chemoheterotrophy" 6184 "Micrococcus"
"217" "4cbffac12e41e222ab43af6d64bbe01a" 2206 "aerobic_chemoheterotrophy" 952 "Micrococcus"
"232" "4cbffac12e41e222ab43af6d64bbe01a" 2207 "chemoheterotrophy" 952 "Micrococcus"
"253" "52396ce4b54545a5243d61ee5c54dc29" 2385 "aerobic_chemoheterotrophy" 4919 "Micrococcus"
"256" "52396ce4b54545a5243d61ee5c54dc29" 2386 "chemoheterotrophy" 4919 "Micrococcus"
"289" "52afc2280fb33a12cc55f4c42f01bfae" 2398 "aerobic_chemoheterotrophy" 1205 "Micrococcus"
"301" "52afc2280fb33a12cc55f4c42f01bfae" 2399 "chemoheterotrophy" 1205 "Micrococcus"
"325" "549fd62dedacdc039f78420f3ec480a3" 2467 "aerobic_chemoheterotrophy" 4710 "Micrococcus"
"328" "549fd62dedacdc039f78420f3ec480a3" 2468 "chemoheterotrophy" 4710 "Micrococcus"
"361" "5e15fbe53e3ba60084d58bbc16536884" 2713 "aerobic_chemoheterotrophy" 1667 "Micrococcus"
"364" "5e15fbe53e3ba60084d58bbc16536884" 2714 "chemoheterotrophy" 1667 "Micrococcus"
"397" "6cfcb015a00c6f3fb16e6eec63f4a35c" 3165 "aerobic_chemoheterotrophy" 44 "Micrococcus"
"400" "6cfcb015a00c6f3fb16e6eec63f4a35c" 3166 "chemoheterotrophy" 44 "Micrococcus"
"433" "8eee41d3c08990eb380428d23f61eed8" 4225 "aerobic_chemoheterotrophy" 233 "Micrococcus"
"439" "8eee41d3c08990eb380428d23f61eed8" 4226 "chemoheterotrophy" 233 "Micrococcus"
"469" "b1e337431955aa10b3b8a74c49ce9eb7" 5256 "aerobic_chemoheterotrophy" 33 "Micrococcus"
"472" "b1e337431955aa10b3b8a74c49ce9eb7" 5257 "chemoheterotrophy" 33 "Micrococcus"
"505" "b8b04555947d543d932b1119b148aabf" 5486 "aerobic_chemoheterotrophy" 1460 "Micrococcus"
"514" "b8b04555947d543d932b1119b148aabf" 5487 "chemoheterotrophy" 1460 "Micrococcus"
"541" "ba6323118e513c963644346698c82577" 5551 "aerobic_chemoheterotrophy" 3363 "Micrococcus"
"547" "ba6323118e513c963644346698c82577" 5552 "chemoheterotrophy" 3363 "Micrococcus"
"577" "c7889eab1039816b5df17f37a0cc03d7" 5959 "aerobic_chemoheterotrophy" 2802 "Micrococcus"
"583" "c7889eab1039816b5df17f37a0cc03d7" 5960 "chemoheterotrophy" 2802 "Micrococcus"
"613" "c82b8a96218f27f9110908e24488e884" 5967 "aerobic_chemoheterotrophy" 698 "Micrococcus"
"616" "c82b8a96218f27f9110908e24488e884" 5968 "chemoheterotrophy" 698 "Micrococcus"
"649" "e2f0d1e3b41e9407c084327fe627edaf" 6748 "aerobic_chemoheterotrophy" 279 "Micrococcus"
"661" "e2f0d1e3b41e9407c084327fe627edaf" 6749 "chemoheterotrophy" 279 "Micrococcus"
"685" "e37f8ec038c399e1519a95ca8a65d4fe" 6780 "aerobic_chemoheterotrophy" 6190 "Micrococcus"
"688" "e37f8ec038c399e1519a95ca8a65d4fe" 6781 "chemoheterotrophy" 6190 "Micrococcus"
"721" "f94ee3ec4ee69e266bb07b32d6068368" 7357 "chemoheterotrophy" 1694 "Micrococcus"
"724" "f94ee3ec4ee69e266bb07b32d6068368" 7356 "aerobic_chemoheterotrophy" 1694 "Micrococcus"
