"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "0090c0de7fe5b3e72943aacfcc16f2f0" 22 "fermentation" 4648 "Streptococcus"
"3" "0090c0de7fe5b3e72943aacfcc16f2f0" 21 "chemoheterotrophy" 4648 "Streptococcus"
"9" "00a4271cea34630dfc5c1ba1d6ed1c87" 23 "mammal_gut" 8376 "Oscillospira"
"13" "00bd40d5ee6261285127d090caef33e3" 24 "mammal_gut" 9797 "Oscillospira"
"17" "011dadb6438586829a1240c3a68ccec5" 27 "aerobic_chemoheterotrophy" 7602 "Akkermansia"
"19" "011dadb6438586829a1240c3a68ccec5" 28 "chemoheterotrophy" 7602 "Akkermansia"
"25" "011ef840ea33464424281311afbf24cc" 29 "aerobic_chemoheterotrophy" 4403 "Helcobacillus"
"29" "011ef840ea33464424281311afbf24cc" 30 "chemoheterotrophy" 4403 "Helcobacillus"
"33" "01224e8dc7a7b7ecd999c7c5703b5594" 31 "chemoheterotrophy" 1686 "Barnesiella"
"35" "01224e8dc7a7b7ecd999c7c5703b5594" 32 "fermentation" 1686 "Barnesiella"
"41" "01329d274b3419a6f0da6ccdc67cada3" 33 "aerobic_chemoheterotrophy" 6508 "Ornithinimicrobium"
"45" "01329d274b3419a6f0da6ccdc67cada3" 34 "chemoheterotrophy" 6508 "Ornithinimicrobium"
"49" "013af94ad9b119c3ef3d66db7033f242" 36 "chemoheterotrophy" 9006 "Lysobacter"
"51" "013af94ad9b119c3ef3d66db7033f242" 37 "chitinolysis" 9006 "Lysobacter"
"57" "01f3a45224fb135356420ae3262a09d4" 49 "aerobic_chemoheterotrophy" 1738 "Helcobacillus"
"59" "01f3a45224fb135356420ae3262a09d4" 50 "chemoheterotrophy" 1738 "Helcobacillus"
"65" "0235874a04b893c70ec25687bc956708" 63 "fermentation" 1850 "Succinispira"
"69" "0235874a04b893c70ec25687bc956708" 62 "chemoheterotrophy" 1850 "Succinispira"
"73" "0299d1fdb3d6d68197b34c0095af67e8" 83 "aerobic_chemoheterotrophy" 2694 "Sphingobium"
"75" "0299d1fdb3d6d68197b34c0095af67e8" 84 "chemoheterotrophy" 2694 "Sphingobium"
"81" "02a91098be73cbd2112bffc70d971db6" 88 "animal_parasites_or_symbionts" 2277 "Prevotella"
"85" "0426fcdeaa083aa360f1542e9e1fdc92" 178 "animal_parasites_or_symbionts" 7954 "Prevotella"
"89" "04da1c4f00f0698e1e47199f09c4cb45" 184 "animal_parasites_or_symbionts" 5527 "Prevotella"
"91" "04da1c4f00f0698e1e47199f09c4cb45" 185 "chemoheterotrophy" 5527 "Prevotella"
"97" "04da1c4f00f0698e1e47199f09c4cb45" 186 "fermentation" 5527 "Prevotella"
"101" "05723d6a69bd485e9140d3e12cc36b3a" 202 "animal_parasites_or_symbionts" 5529 "Prevotella"
"105" "0599895b8c30da6c79096806f5cd921a" 203 "animal_parasites_or_symbionts" 7607 "Prevotella"
"109" "05a16af335356f489cf7dad2efeb921d" 204 "animal_parasites_or_symbionts" 1703 "Roseburia"
"111" "05a16af335356f489cf7dad2efeb921d" 205 "chemoheterotrophy" 1703 "Roseburia"
"117" "05a16af335356f489cf7dad2efeb921d" 206 "fermentation" 1703 "Roseburia"
"119" "05a16af335356f489cf7dad2efeb921d" 207 "human_associated" 1703 "Roseburia"
"121" "05a16af335356f489cf7dad2efeb921d" 208 "human_gut" 1703 "Roseburia"
"123" "05a16af335356f489cf7dad2efeb921d" 209 "mammal_gut" 1703 "Roseburia"
"133" "05f7c9b56186c9d6956a3424b18f417a" 217 "fermentation" 40 "Streptococcus"
"135" "05f7c9b56186c9d6956a3424b18f417a" 215 "animal_parasites_or_symbionts" 40 "Streptococcus"
