"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "0392a583a2da87c8ad4740c0885c7b5a" 141 "aromatic_compound_degradation" 5458 "Papillibacter"
"5" "0392a583a2da87c8ad4740c0885c7b5a" 142 "chemoheterotrophy" 5458 "Papillibacter"
"81" "054abb4a7f9523aca6216f86e88dc31e" 195 "fermentation" 1964 "Sharpea"
"97" "054abb4a7f9523aca6216f86e88dc31e" 194 "chemoheterotrophy" 1964 "Sharpea"
"161" "060f9135395870356aef7783f989c5ad" 223 "chemoheterotrophy" 7549 "Papillibacter"
"177" "060f9135395870356aef7783f989c5ad" 222 "aromatic_compound_degradation" 7549 "Papillibacter"
"241" "070e82bdfac19562e03c0b3c3972fd53" 253 "chemoheterotrophy" 6303 "Olsenella"
"249" "070e82bdfac19562e03c0b3c3972fd53" 254 "fermentation" 6303 "Olsenella"
"321" "0e20eb5a75a5e72b9d1671c4dc013ef1" 451 "chemoheterotrophy" 10012 "Papillibacter"
"333" "0e20eb5a75a5e72b9d1671c4dc013ef1" 450 "aromatic_compound_degradation" 10012 "Papillibacter"
"401" "12d539628dea91cea7e6cc70c7cb2883" 560 "chemoheterotrophy" 6434 "Papillibacter"
"405" "12d539628dea91cea7e6cc70c7cb2883" 559 "aromatic_compound_degradation" 6434 "Papillibacter"
"481" "13aa2171746c07c1dbc34236fea9eafc" 573 "chemoheterotrophy" 10206 "Olsenella"
"485" "13aa2171746c07c1dbc34236fea9eafc" 574 "fermentation" 10206 "Olsenella"
"561" "141110a7ee911b782a3a4c3970a7a3fe" 592 "chemoheterotrophy" 2759 "Olsenella"
"577" "141110a7ee911b782a3a4c3970a7a3fe" 593 "fermentation" 2759 "Olsenella"
"641" "17e95421b6067c31392404175683e061" 705 "chemoheterotrophy" 3339 "Weissella"
"645" "17e95421b6067c31392404175683e061" 706 "fermentation" 3339 "Weissella"
"721" "1f086d11149c4a95b87a2241fde949b1" 911 "chemoheterotrophy" 5866 "Papillibacter"
"725" "1f086d11149c4a95b87a2241fde949b1" 910 "aromatic_compound_degradation" 5866 "Papillibacter"
"801" "2058ce5369d0c554c5d3d61029f43f85" 951 "fermentation" 3683 "Weissella"
"809" "2058ce5369d0c554c5d3d61029f43f85" 950 "chemoheterotrophy" 3683 "Weissella"
"881" "20cf8b3e9aecfeab2daf9b79e7c89f6e" 977 "fermentation" 6370 "Olsenella"
"885" "20cf8b3e9aecfeab2daf9b79e7c89f6e" 976 "chemoheterotrophy" 6370 "Olsenella"
