"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "01fb9084696d18177de7c6e83bd82fe6" 51 "chemoheterotrophy" 9030 "Lactococcus"
"6" "01fb9084696d18177de7c6e83bd82fe6" 52 "fermentation" 9030 "Lactococcus"
"151" "020910b74fa218c671bcd0da184e833b" 61 "chemoheterotrophy" 10234 "Pedobacter"
"156" "020910b74fa218c671bcd0da184e833b" 60 "aerobic_chemoheterotrophy" 10234 "Pedobacter"
"301" "03232f27516bc0b0a8aac44c639af571" 111 "human_associated" 9875 "Arcobacter"
"306" "03232f27516bc0b0a8aac44c639af571" 110 "animal_parasites_or_symbionts" 9875 "Arcobacter"
"351" "03232f27516bc0b0a8aac44c639af571" 112 "human_pathogens_all" 9875 "Arcobacter"
"526" "044e4d9a2cef568052beb370f515407a" 179 "aliphatic_non_methane_hydrocarbon_degradation" 8087 "Alkanindiges"
"531" "044e4d9a2cef568052beb370f515407a" 180 "chemoheterotrophy" 8087 "Alkanindiges"
"536" "044e4d9a2cef568052beb370f515407a" 181 "hydrocarbon_degradation" 8087 "Alkanindiges"
"751" "05e4af338300f3938f3f8c23d1a998cb" 213 "chemoheterotrophy" 352 "Alkanindiges"
"756" "05e4af338300f3938f3f8c23d1a998cb" 212 "aliphatic_non_methane_hydrocarbon_degradation" 352 "Alkanindiges"
"766" "05e4af338300f3938f3f8c23d1a998cb" 214 "hydrocarbon_degradation" 352 "Alkanindiges"
"976" "06c0d5e5ce79db7d32583cf3f8f71d5f" 237 "chemoheterotrophy" 10399 "Pedobacter"
"986" "06c0d5e5ce79db7d32583cf3f8f71d5f" 236 "aerobic_chemoheterotrophy" 10399 "Pedobacter"
"1126" "0acfbd56004c188a56e20c5f4856b178" 388 "predatory_or_exoparasitic" 6907 "Bdellovibrio"
"1201" "0c416bb1ef62f13288e440253605f1f6" 415 "chemoheterotrophy" 2865 "Brevibacterium"
"1206" "0c416bb1ef62f13288e440253605f1f6" 414 "aerobic_chemoheterotrophy" 2865 "Brevibacterium"
"1351" "0e84376ef7099a1a9e352e8759de4637" 458 "chemoheterotrophy" 7121 "Pedobacter"
"1361" "0e84376ef7099a1a9e352e8759de4637" 457 "aerobic_chemoheterotrophy" 7121 "Pedobacter"
"1501" "1086c1e69d45ed513f60587fb7400ee5" 513 "chemoheterotrophy" 9734 "Pedobacter"
"1506" "1086c1e69d45ed513f60587fb7400ee5" 512 "aerobic_chemoheterotrophy" 9734 "Pedobacter"
"1651" "110f17d8d8d5aac6bd29054ae11ff491" 529 "chemoheterotrophy" 731 "Pediococcus"
"1661" "110f17d8d8d5aac6bd29054ae11ff491" 530 "fermentation" 731 "Pediococcus"
"1801" "179757747119d9482643348cb2d555c3" 699 "hydrocarbon_degradation" 9914 "Alkanindiges"
"1806" "179757747119d9482643348cb2d555c3" 697 "aliphatic_non_methane_hydrocarbon_degradation" 9914 "Alkanindiges"
"1831" "179757747119d9482643348cb2d555c3" 698 "chemoheterotrophy" 9914 "Alkanindiges"
"2026" "1f94de998c18c36942e929e7c943432c" 929 "aliphatic_non_methane_hydrocarbon_degradation" 1239 "Alkanindiges"
"2031" "1f94de998c18c36942e929e7c943432c" 930 "chemoheterotrophy" 1239 "Alkanindiges"
"2036" "1f94de998c18c36942e929e7c943432c" 931 "hydrocarbon_degradation" 1239 "Alkanindiges"
"2251" "222870fe2787ccf99eaedba3524cb99e" 1003 "aerobic_chemoheterotrophy" 10377 "Pedobacter"
"2256" "222870fe2787ccf99eaedba3524cb99e" 1004 "chemoheterotrophy" 10377 "Pedobacter"
"2401" "223eeec31df56484896cdb77a4b9d4f5" 1005 "aerobic_chemoheterotrophy" 1095 "Pedobacter"
"2411" "223eeec31df56484896cdb77a4b9d4f5" 1006 "chemoheterotrophy" 1095 "Pedobacter"
"2551" "2414fe477ea3994e2b614f82ff647ede" 1061 "animal_parasites_or_symbionts" 4608 "Bordetella"
"2626" "254aaf88eaafb5159c05d21f49c30be2" 1093 "chemoheterotrophy" 6625 "Alkanindiges"
"2636" "254aaf88eaafb5159c05d21f49c30be2" 1094 "hydrocarbon_degradation" 6625 "Alkanindiges"
"2641" "254aaf88eaafb5159c05d21f49c30be2" 1092 "aliphatic_non_methane_hydrocarbon_degradation" 6625 "Alkanindiges"
"2851" "265f5ff11f52aa3f37f79531ec733069" 1134 "chemoheterotrophy" 4492 "Alkanindiges"
"2861" "265f5ff11f52aa3f37f79531ec733069" 1133 "aliphatic_non_methane_hydrocarbon_degradation" 4492 "Alkanindiges"
"2991" "265f5ff11f52aa3f37f79531ec733069" 1135 "hydrocarbon_degradation" 4492 "Alkanindiges"
"3076" "26a1adc15f65fe45e84e148f30782f5f" 1144 "animal_parasites_or_symbionts" 5880 "Arcobacter"
"3096" "26a1adc15f65fe45e84e148f30782f5f" 1145 "human_associated" 5880 "Arcobacter"
"3186" "26a1adc15f65fe45e84e148f30782f5f" 1146 "human_pathogens_all" 5880 "Arcobacter"
"3301" "27091666b0c54d9a49f3f03bdcea02e3" 1166 "aerobic_chemoheterotrophy" 3956 "Brevibacterium"
