"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "033231bb6b6632f20be7049c5344c2d0" 114 "chemoheterotrophy" 1474 "Dorea"
"16" "033231bb6b6632f20be7049c5344c2d0" 113 "animal_parasites_or_symbionts" 1474 "Dorea"
"151" "033231bb6b6632f20be7049c5344c2d0" 115 "fermentation" 1474 "Dorea"
"156" "033231bb6b6632f20be7049c5344c2d0" 116 "human_associated" 1474 "Dorea"
"161" "033231bb6b6632f20be7049c5344c2d0" 117 "human_gut" 1474 "Dorea"
"166" "033231bb6b6632f20be7049c5344c2d0" 118 "mammal_gut" 1474 "Dorea"
"451" "0677137d1ad2f0f389fbd34c6cbc413f" 233 "fermentation" 7567 "Selenomonas"
"481" "0677137d1ad2f0f389fbd34c6cbc413f" 232 "chemoheterotrophy" 7567 "Selenomonas"
"601" "0dcf5b7891ead3cd514207102b403201" 439 "animal_parasites_or_symbionts" 5535 "Dorea"
"611" "0dcf5b7891ead3cd514207102b403201" 440 "chemoheterotrophy" 5535 "Dorea"
"651" "0dcf5b7891ead3cd514207102b403201" 441 "fermentation" 5535 "Dorea"
"656" "0dcf5b7891ead3cd514207102b403201" 442 "human_associated" 5535 "Dorea"
"661" "0dcf5b7891ead3cd514207102b403201" 443 "human_gut" 5535 "Dorea"
"666" "0dcf5b7891ead3cd514207102b403201" 444 "mammal_gut" 5535 "Dorea"
"1051" "109fce818b5415ddb3b2e3b712bfc328" 520 "fermentation" 10383 "Selenomonas"
"1081" "109fce818b5415ddb3b2e3b712bfc328" 519 "chemoheterotrophy" 10383 "Selenomonas"
"1201" "17839c637d5f00068f740bd5d477af5c" 690 "fermentation" 707 "Collinsella"
"1241" "17839c637d5f00068f740bd5d477af5c" 689 "chemoheterotrophy" 707 "Collinsella"
"1351" "18a2af2cd9bff492a4653fc3f5edf566" 715 "animal_parasites_or_symbionts" 2165 "Dorea"
"1356" "18a2af2cd9bff492a4653fc3f5edf566" 716 "chemoheterotrophy" 2165 "Dorea"
"1376" "18a2af2cd9bff492a4653fc3f5edf566" 717 "fermentation" 2165 "Dorea"
"1456" "18a2af2cd9bff492a4653fc3f5edf566" 718 "human_associated" 2165 "Dorea"
"1461" "18a2af2cd9bff492a4653fc3f5edf566" 719 "human_gut" 2165 "Dorea"
"1466" "18a2af2cd9bff492a4653fc3f5edf566" 720 "mammal_gut" 2165 "Dorea"
"1801" "1e74bf8df9e348569148f6d6c66560e0" 886 "chemoheterotrophy" 6237 "Collinsella"
"1806" "1e74bf8df9e348569148f6d6c66560e0" 887 "fermentation" 6237 "Collinsella"
"1951" "1f257c735ca3d9fbe788882bccd8918e" 915 "fermentation" 3905 "Collinsella"
"1996" "1f257c735ca3d9fbe788882bccd8918e" 914 "chemoheterotrophy" 3905 "Collinsella"
"2101" "24bfd68e5792f63c7b84c4c23b0ec331" 1082 "fermentation" 2269 "Selenomonas"
"2146" "24bfd68e5792f63c7b84c4c23b0ec331" 1081 "chemoheterotrophy" 2269 "Selenomonas"
"2251" "26a504a283b7aa70020bf9b698a7fd56" 1149 "fermentation" 1681 "Dorea"
"2256" "26a504a283b7aa70020bf9b698a7fd56" 1152 "mammal_gut" 1681 "Dorea"
"2261" "26a504a283b7aa70020bf9b698a7fd56" 1148 "chemoheterotrophy" 1681 "Dorea"
"2266" "26a504a283b7aa70020bf9b698a7fd56" 1147 "animal_parasites_or_symbionts" 1681 "Dorea"
"2316" "26a504a283b7aa70020bf9b698a7fd56" 1150 "human_associated" 1681 "Dorea"
"2321" "26a504a283b7aa70020bf9b698a7fd56" 1151 "human_gut" 1681 "Dorea"
"2701" "27eb20d4a54cc3fc94c986337069643f" 1178 "fermentation" 3903 "Selenomonas"
"2731" "27eb20d4a54cc3fc94c986337069643f" 1177 "chemoheterotrophy" 3903 "Selenomonas"
"2851" "2e4fa889c279faffb7932a883baa6372" 1335 "fermentation" 9003 "Selenomonas"
"2896" "2e4fa889c279faffb7932a883baa6372" 1334 "chemoheterotrophy" 9003 "Selenomonas"
"3001" "2eba15c367107760564a6a174155e3d5" 1347 "fermentation" 10865 "Selenomonas"
