"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "0090c0de7fe5b3e72943aacfcc16f2f0" 22 "fermentation" 4648 "Streptococcus"
"15" "0090c0de7fe5b3e72943aacfcc16f2f0" 21 "chemoheterotrophy" 4648 "Streptococcus"
"393" "011ef840ea33464424281311afbf24cc" 30 "chemoheterotrophy" 4403 "Helcobacillus"
"400" "011ef840ea33464424281311afbf24cc" 29 "aerobic_chemoheterotrophy" 4403 "Helcobacillus"
"785" "01329d274b3419a6f0da6ccdc67cada3" 34 "chemoheterotrophy" 6508 "Ornithinimicrobium"
"799" "01329d274b3419a6f0da6ccdc67cada3" 33 "aerobic_chemoheterotrophy" 6508 "Ornithinimicrobium"
"1177" "01f3a45224fb135356420ae3262a09d4" 49 "aerobic_chemoheterotrophy" 1738 "Helcobacillus"
"1198" "01f3a45224fb135356420ae3262a09d4" 50 "chemoheterotrophy" 1738 "Helcobacillus"
"1569" "0259782a3c4331cc14dbb2855554a2c8" 69 "chemoheterotrophy" 5316 "Elizabethkingia"
"1611" "0259782a3c4331cc14dbb2855554a2c8" 68 "aerobic_chemoheterotrophy" 5316 "Elizabethkingia"
"1961" "02d920ae74c01901252ac129ce556fe9" 98 "chemoheterotrophy" 1280 "Acinetobacter"
"1975" "02d920ae74c01901252ac129ce556fe9" 97 "aromatic_compound_degradation" 1280 "Acinetobacter"
"2094" "02d920ae74c01901252ac129ce556fe9" 96 "aerobic_chemoheterotrophy" 1280 "Acinetobacter"
"2549" "0339ef0314f92ad0e79130b87c63c9fa" 122 "chemoheterotrophy" 1434 "Elizabethkingia"
"2570" "0339ef0314f92ad0e79130b87c63c9fa" 121 "aerobic_chemoheterotrophy" 1434 "Elizabethkingia"
"2941" "033e29773320148b3c672d245c5f1a26" 125 "chemoheterotrophy" 2576 "Acinetobacter"
"2962" "033e29773320148b3c672d245c5f1a26" 124 "aromatic_compound_degradation" 2576 "Acinetobacter"
"3011" "033e29773320148b3c672d245c5f1a26" 123 "aerobic_chemoheterotrophy" 2576 "Acinetobacter"
"3529" "03e9525622eec9d8804974b6d3a27cd2" 156 "ureolysis" 7929 "Arthrobacter"
"3725" "044e4d9a2cef568052beb370f515407a" 181 "hydrocarbon_degradation" 8087 "Alkanindiges"
"3739" "044e4d9a2cef568052beb370f515407a" 179 "aliphatic_non_methane_hydrocarbon_degradation" 8087 "Alkanindiges"
"3753" "044e4d9a2cef568052beb370f515407a" 180 "chemoheterotrophy" 8087 "Alkanindiges"
"4313" "05e4af338300f3938f3f8c23d1a998cb" 213 "chemoheterotrophy" 352 "Alkanindiges"
"4320" "05e4af338300f3938f3f8c23d1a998cb" 214 "hydrocarbon_degradation" 352 "Alkanindiges"
"4362" "05e4af338300f3938f3f8c23d1a998cb" 212 "aliphatic_non_methane_hydrocarbon_degradation" 352 "Alkanindiges"
"4901" "05f7c9b56186c9d6956a3424b18f417a" 218 "human_associated" 40 "Streptococcus"
"4908" "05f7c9b56186c9d6956a3424b18f417a" 215 "animal_parasites_or_symbionts" 40 "Streptococcus"
