"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "011ef840ea33464424281311afbf24cc" 30 "chemoheterotrophy" 4403 "Helcobacillus"
"4" "011ef840ea33464424281311afbf24cc" 29 "aerobic_chemoheterotrophy" 4403 "Helcobacillus"
"37" "01329d274b3419a6f0da6ccdc67cada3" 33 "aerobic_chemoheterotrophy" 6508 "Ornithinimicrobium"
"43" "01329d274b3419a6f0da6ccdc67cada3" 34 "chemoheterotrophy" 6508 "Ornithinimicrobium"
"73" "013af94ad9b119c3ef3d66db7033f242" 36 "chemoheterotrophy" 9006 "Lysobacter"
"76" "013af94ad9b119c3ef3d66db7033f242" 37 "chitinolysis" 9006 "Lysobacter"
"109" "01f3a45224fb135356420ae3262a09d4" 50 "chemoheterotrophy" 1738 "Helcobacillus"
"118" "01f3a45224fb135356420ae3262a09d4" 49 "aerobic_chemoheterotrophy" 1738 "Helcobacillus"
"145" "025528471cca12e9adccf268bb830b2a" 66 "respiration_of_sulfur_compounds" 5092 "Desulfovibrio"
"151" "025528471cca12e9adccf268bb830b2a" 67 "sulfate_respiration" 5092 "Desulfovibrio"
"181" "026fd7611ae2c3884517a42be3f9dab4" 76 "animal_parasites_or_symbionts" 4368 "Staphylococcus"
"184" "026fd7611ae2c3884517a42be3f9dab4" 78 "human_pathogens_all" 4368 "Staphylococcus"
"187" "026fd7611ae2c3884517a42be3f9dab4" 77 "human_associated" 4368 "Staphylococcus"
"196" "026fd7611ae2c3884517a42be3f9dab4" 80 "ureolysis" 4368 "Staphylococcus"
"205" "026fd7611ae2c3884517a42be3f9dab4" 79 "nitrate_reduction" 4368 "Staphylococcus"
"271" "0299d1fdb3d6d68197b34c0095af67e8" 83 "aerobic_chemoheterotrophy" 2694 "Sphingobium"
"274" "0299d1fdb3d6d68197b34c0095af67e8" 84 "chemoheterotrophy" 2694 "Sphingobium"
"307" "03232f27516bc0b0a8aac44c639af571" 110 "animal_parasites_or_symbionts" 9875 "Arcobacter"
"310" "03232f27516bc0b0a8aac44c639af571" 112 "human_pathogens_all" 9875 "Arcobacter"
"313" "03232f27516bc0b0a8aac44c639af571" 111 "human_associated" 9875 "Arcobacter"
"361" "0385de350363015f85ea9bff648faa60" 135 "human_associated" 493 "Staphylococcus"
"364" "0385de350363015f85ea9bff648faa60" 134 "animal_parasites_or_symbionts" 493 "Staphylococcus"
"370" "0385de350363015f85ea9bff648faa60" 137 "nitrate_reduction" 493 "Staphylococcus"
"373" "0385de350363015f85ea9bff648faa60" 136 "human_pathogens_all" 493 "Staphylococcus"
"385" "0385de350363015f85ea9bff648faa60" 138 "ureolysis" 493 "Staphylococcus"
"451" "03e9525622eec9d8804974b6d3a27cd2" 156 "ureolysis" 7929 "Arthrobacter"
"469" "07e28b847092b72b11f90a46392fe908" 275 "aromatic_compound_degradation" 10539 "Nocardioides"
"475" "07e28b847092b72b11f90a46392fe908" 274 "aerobic_chemoheterotrophy" 10539 "Nocardioides"
"481" "07e28b847092b72b11f90a46392fe908" 276 "chemoheterotrophy" 10539 "Nocardioides"
"496" "07e28b847092b72b11f90a46392fe908" 277 "nitrate_reduction" 10539 "Nocardioides"
"541" "08a83349e39e2b2e858cc1d26e722efb" 304 "aerobic_chemoheterotrophy" 3714 "Dietzia"
"544" "08a83349e39e2b2e858cc1d26e722efb" 305 "chemoheterotrophy" 3714 "Dietzia"
"577" "08c819c33a44eb1f54b0de9efdc5d866" 314 "aerobic_chemoheterotrophy" 3785 "Sphingobium"
"586" "08c819c33a44eb1f54b0de9efdc5d866" 315 "chemoheterotrophy" 3785 "Sphingobium"
"613" "0bf7aa95a4ac0ca5cfe1e5ea44e50de4" 404 "chemoheterotrophy" 8151 "Novosphingobium"
"625" "0bf7aa95a4ac0ca5cfe1e5ea44e50de4" 403 "aerobic_chemoheterotrophy" 8151 "Novosphingobium"
