"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "003b05010cc977db32aef352dd3a3e58" 8 "fermentation" 8438 "Alistipes"
"8" "003b05010cc977db32aef352dd3a3e58" 7 "chemoheterotrophy" 8438 "Alistipes"
"393" "00a4271cea34630dfc5c1ba1d6ed1c87" 23 "mammal_gut" 8376 "Oscillospira"
"589" "00bd40d5ee6261285127d090caef33e3" 24 "mammal_gut" 9797 "Oscillospira"
"785" "011dadb6438586829a1240c3a68ccec5" 28 "chemoheterotrophy" 7602 "Akkermansia"
"799" "011dadb6438586829a1240c3a68ccec5" 27 "aerobic_chemoheterotrophy" 7602 "Akkermansia"
"1177" "01224e8dc7a7b7ecd999c7c5703b5594" 31 "chemoheterotrophy" 1686 "Barnesiella"
"1191" "01224e8dc7a7b7ecd999c7c5703b5594" 32 "fermentation" 1686 "Barnesiella"
"1569" "0135704face9cc21fb3ee2cc1f854d91" 35 "reductive_acetogenesis" 10119 "Syntrophococcus"
"1765" "0235874a04b893c70ec25687bc956708" 63 "fermentation" 1850 "Succinispira"
"1779" "0235874a04b893c70ec25687bc956708" 62 "chemoheterotrophy" 1850 "Succinispira"
"2157" "026fd7611ae2c3884517a42be3f9dab4" 76 "animal_parasites_or_symbionts" 4368 "Staphylococcus"
"2192" "026fd7611ae2c3884517a42be3f9dab4" 80 "ureolysis" 4368 "Staphylococcus"
"2199" "026fd7611ae2c3884517a42be3f9dab4" 77 "human_associated" 4368 "Staphylococcus"
"2276" "026fd7611ae2c3884517a42be3f9dab4" 78 "human_pathogens_all" 4368 "Staphylococcus"
"2283" "026fd7611ae2c3884517a42be3f9dab4" 79 "nitrate_reduction" 4368 "Staphylococcus"
"3137" "0299d1fdb3d6d68197b34c0095af67e8" 84 "chemoheterotrophy" 2694 "Sphingobium"
"3144" "0299d1fdb3d6d68197b34c0095af67e8" 83 "aerobic_chemoheterotrophy" 2694 "Sphingobium"
"3529" "0385de350363015f85ea9bff648faa60" 135 "human_associated" 493 "Staphylococcus"
"3536" "0385de350363015f85ea9bff648faa60" 136 "human_pathogens_all" 493 "Staphylococcus"
"3543" "0385de350363015f85ea9bff648faa60" 137 "nitrate_reduction" 493 "Staphylococcus"
"3550" "0385de350363015f85ea9bff648faa60" 134 "animal_parasites_or_symbionts" 493 "Staphylococcus"
"3599" "0385de350363015f85ea9bff648faa60" 138 "ureolysis" 493 "Staphylococcus"
"4509" "0392a583a2da87c8ad4740c0885c7b5a" 141 "aromatic_compound_degradation" 5458 "Papillibacter"
"4537" "0392a583a2da87c8ad4740c0885c7b5a" 142 "chemoheterotrophy" 5458 "Papillibacter"
"4901" "03b11fb39c7d189a78a405aa4f6bf9fc" 145 "chemoheterotrophy" 7290 "Alistipes"
"4922" "03b11fb39c7d189a78a405aa4f6bf9fc" 146 "fermentation" 7290 "Alistipes"
