"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"1" "008ae85e3b9c482cb510dcf3e3de02ac" 13 "fermentation" 4821 "Bifidobacterium"
"5" "008ae85e3b9c482cb510dcf3e3de02ac" 12 "chemoheterotrophy" 4821 "Bifidobacterium"
"9" "008ae85e3b9c482cb510dcf3e3de02ac" 14 "human_associated" 4821 "Bifidobacterium"
"13" "008ae85e3b9c482cb510dcf3e3de02ac" 15 "human_gut" 4821 "Bifidobacterium"
"17" "008ae85e3b9c482cb510dcf3e3de02ac" 16 "mammal_gut" 4821 "Bifidobacterium"
"21" "008ae85e3b9c482cb510dcf3e3de02ac" 11 "animal_parasites_or_symbionts" 4821 "Bifidobacterium"
"241" "00e622aa58baf5155eca62d0a37e1b44" 25 "chemoheterotrophy" 2782 "Lactobacillus"
"245" "00e622aa58baf5155eca62d0a37e1b44" 26 "fermentation" 2782 "Lactobacillus"
"321" "026335c965ac0c7e47f54a5182f77f38" 75 "mammal_gut" 3915 "Bifidobacterium"
"325" "026335c965ac0c7e47f54a5182f77f38" 71 "chemoheterotrophy" 3915 "Bifidobacterium"
"329" "026335c965ac0c7e47f54a5182f77f38" 74 "human_gut" 3915 "Bifidobacterium"
"333" "026335c965ac0c7e47f54a5182f77f38" 70 "animal_parasites_or_symbionts" 3915 "Bifidobacterium"
"341" "026335c965ac0c7e47f54a5182f77f38" 73 "human_associated" 3915 "Bifidobacterium"
"353" "026335c965ac0c7e47f54a5182f77f38" 72 "fermentation" 3915 "Bifidobacterium"
"561" "0299d1fdb3d6d68197b34c0095af67e8" 83 "aerobic_chemoheterotrophy" 2694 "Sphingobium"
"569" "0299d1fdb3d6d68197b34c0095af67e8" 84 "chemoheterotrophy" 2694 "Sphingobium"
"641" "02da7bf1acdd4bc17b8d959b758107a9" 101 "fermentation" 1648 "Bifidobacterium"
"645" "02da7bf1acdd4bc17b8d959b758107a9" 100 "chemoheterotrophy" 1648 "Bifidobacterium"
"649" "02da7bf1acdd4bc17b8d959b758107a9" 99 "animal_parasites_or_symbionts" 1648 "Bifidobacterium"
"701" "02da7bf1acdd4bc17b8d959b758107a9" 104 "mammal_gut" 1648 "Bifidobacterium"
"709" "02da7bf1acdd4bc17b8d959b758107a9" 102 "human_associated" 1648 "Bifidobacterium"
"713" "02da7bf1acdd4bc17b8d959b758107a9" 103 "human_gut" 1648 "Bifidobacterium"
"881" "033231bb6b6632f20be7049c5344c2d0" 116 "human_associated" 1474 "Dorea"
"885" "033231bb6b6632f20be7049c5344c2d0" 114 "chemoheterotrophy" 1474 "Dorea"
"893" "033231bb6b6632f20be7049c5344c2d0" 115 "fermentation" 1474 "Dorea"
"905" "033231bb6b6632f20be7049c5344c2d0" 113 "animal_parasites_or_symbionts" 1474 "Dorea"
"921" "033231bb6b6632f20be7049c5344c2d0" 117 "human_gut" 1474 "Dorea"
"961" "033231bb6b6632f20be7049c5344c2d0" 118 "mammal_gut" 1474 "Dorea"
"1121" "036e51d8238623b0021863f6f3a617aa" 128 "animal_parasites_or_symbionts" 2475 "Bifidobacterium"
"1137" "036e51d8238623b0021863f6f3a617aa" 133 "mammal_gut" 2475 "Bifidobacterium"
"1141" "036e51d8238623b0021863f6f3a617aa" 129 "chemoheterotrophy" 2475 "Bifidobacterium"
