"index","lable","cluster","hubs","degree","ev","between","close"
1,"Macrococcus",2,0,0.0606060606060606,0.124250050021432,0.00273511466442247,0.752627160345843
2,"Streptococcus",1,0,0.141414141414141,0.319326079083943,0.000210393435724805,0.794854305069134
3,"Atopococcus",2,1,0.262626262626263,0.98553805302298,0.0206185567010309,1.08651595204949
4,"Rothia",2,0,0.141414141414141,0.193756472025227,0.0103092783505155,0.846430613584925
5,"Corynebacterium",2,0,0.121212121212121,0.384979197592317,0.0130443930149379,0.886864015942433
6,"Kocuria",1,0,0.272727272727273,0.516008013591938,0.0279823269513991,0.940464763822003
7,"Staphylococcus",2,0,0.141414141414141,0.163962052415693,0.00631180307174416,0.82801042363634
8,"Enhydrobacter",2,0,0.202020202020202,0.354939466989593,0.0309278350515464,0.953643089483969
9,"Elizabethkingia",1,0,0.272727272727273,0.571551462100858,0.0288239006942983,0.956677462966397
10,"Micrococcus",2,0,0.252525252525253,0.768913989196265,0.0288239006942983,1.0158783918722
11,"Arthrobacter",2,0,0.161616161616162,0.125805997964004,0.0145171470650116,0.829429603974485
12,"Novosphingobium",3,0,0.131313131313131,0.0681171527296548,0.0183042289080581,0.779093330692572
13,"Helcobacillus",2,0,0.101010101010101,0.136779258100572,0.00105196717862403,0.815020864891631
14,"Atopostipes",2,1,0.252525252525253,0.917847965552436,0.0254576057227015,1.06644149796726
15,"Granulicatella",2,1,0.313131313131313,1,0.0595413423101199,1.11107559419423
16,"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium",4,0,0.181818181818182,0.322338831232168,0.0115716389648643,0.864850882328267
17,"Lactococcus",1,0,0.202020202020202,0.540270027593896,0.00967809804334105,0.943401415443908
18,"Millisia",2,1,0.232323232323232,0.884151626171567,0.0452345886808332,1.07026904180217
19,"Succinispira",4,0,0.232323232323232,0.35569975261986,0.0117820324005891,0.925824226678559
20,"Bifidobacterium",3,0,0.0606060606060606,0.0150774440190651,0.00315590153587208,0.586569974841586
21,"Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides",4,0,0.0505050505050505,0.0691996062980252,0.0077845571218178,0.679538981088991
22,"Bacteria_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Clostridium",4,0,0.202020202020202,0.54143012741083,0.00610140963601936,0.954602783436656
23,"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Ruminococcus",4,0,0.323232323232323,0.63279155908665,0.0774247843467284,1.0799171248037
24,"Ornithinimicrobium",2,0,0.121212121212121,0.0907814312145596,0.0107300652219651,0.802650159828222
25,"Prevotella",4,0,0.181818181818182,0.33522932378869,0.0130443930149379,0.897455620593314
26,"[Clostridium]",4,0,0.232323232323232,0.629941314654611,0.023774458236903,0.998206475790396
27,"Acinetobacter",1,0,0.292929292929293,0.51773263600412,0.0128339995792131,0.924216865051873
28,"Lacticigenium",3,0,0.101010101010101,0.0533126551890756,0.00504944245739533,0.740120922834605
29,"Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Clostridium",4,0,0.292929292929293,0.683142403411273,0.0319798022301704,1.00474901229784
30,"Lactobacillus",5,0,0.0707070707070707,0.0674400434613134,0.00694298337891858,0.756228545008683
31,"Sphingobium",3,0,0.0808080808080808,0.04046852306878,0.00294550810014728,0.711188538023091
32,"CF231",4,0,0.191919191919192,0.440408113717826,0.0143067536292868,0.934025753656855
